OBJID,CREATE_AT,STATUS,ROUTE,FINISH_AT,EXEC_AT,LABEL,FILE_SIZE,CONTENT_LENGTH,DIARIZE,RETRY,DURATION,IS_DELETE
278467861,2025-06-11 14:09:25.2366667,2,/api/v1/rest/CreateTranscribeTask,2025-06-11 14:12:41.2433333,2025-06-11 14:09:34.2833333,1002805,117768,92743,0,0,7537.1102499999997,0
278467843,2025-06-11 14:08:43.7333333,-2,/api/v1/rest/CreateTranscribeTask,NULL,NULL,1002805,117768,NULL,0,-1,7537.1102499999997,1
278467835,2025-06-11 13:59:49.5300000,2,/api/v1/rest/CreateTranscribeTask,2025-06-11 14:03:00.5566667,2025-06-11 13:59:54.2533333,1002805,117768,92743,0,0,7537.1102499999997,1
278467811,2025-06-11 12:08:40.3466667,2,/api/v1/rest/CreateTranscribeTask,2025-06-11 12:12:45.0533333,2025-06-11 12:08:42.8600000,105042,179777,44598,1,0,8011.4677549999997,0
278467805,2025-06-11 11:54:13.6300000,2,/api/v1/rest/CreateTranscribeTask,2025-06-11 11:55:35.3266667,2025-06-11 11:54:22.8033333,118585,20240,13878,1,0,2590.7399999999998,1
278467787,2025-06-11 11:10:01.9866667,2,/api/v1/rest/CreateTranscribeTask,2025-06-11 11:10:23.9466667,2025-06-11 11:10:03.5400000,5011247,978,1877,1,0,484.25999999999999,0
278467781,2025-06-11 10:57:49.8900000,2,/api/v1/rest/CreateTranscribeTask,2025-06-11 11:02:24.6900000,2025-06-11 10:57:53.4866667,105042,203958,50417,1,0,8702.0669579999994,0
278467765,2025-06-10 15:09:09.8866667,2,/api/v1/rest/CreateTranscribeTask,2025-06-10 15:11:27.1300000,2025-06-10 15:09:17.7433333,103503,70231,21262,1,0,4494.8374999999996,0
278467701,2025-06-10 10:05:51.1000000,2,/api/v1/rest/CreateTranscribeTask,2025-06-10 10:07:31.3800000,2025-06-10 10:05:57.5266667,5004226,55299,14457,1,0,3539.1738780000001,0
278467691,2025-06-10 09:58:30.1533333,2,/api/v1/rest/CreateTranscribeTask,2025-06-10 10:00:48.9166667,2025-06-10 09:59:28.8166667,115126,92499,10737,1,0,2959.986938,1
278467688,2025-06-10 09:57:49.3166667,2,/api/v1/rest/CreateTranscribeTask,2025-06-10 09:59:19.3466667,2025-06-10 09:57:58.8100000,115126,92499,10737,1,0,2959.986938,0
278467676,2025-06-09 14:43:12.8700000,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 14:45:54.5966667,2025-06-09 14:43:14.0800000,5014686,108781,31585,0,0,6961.9983670000001,0
278467669,2025-06-09 14:24:30.8900000,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 14:24:45.0766667,2025-06-09 14:24:32.8500000,5019561,5626,1054,0,0,360.04571399999998,0
278467662,2025-06-09 14:20:52.1200000,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 14:21:56.1066667,2025-06-09 14:20:53.9900000,5019561,227240,11769,0,0,3635.8400000000001,0
278467656,2025-06-09 14:18:08.1833333,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 14:18:19.3733333,2025-06-09 14:18:12.8200000,6009229,71,109,0,0,24.192,1
278467649,2025-06-09 14:05:11.0233333,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 14:07:12.7166667,2025-06-09 14:05:12.7633333,6011760,48336,17591,0,0,5951.808,0
278467638,2025-06-09 13:31:43.5566667,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 13:33:57.6766667,2025-06-09 13:31:52.6333333,6006351,85628,49963,1,0,3653.3028749999999,0
278467630,2025-06-09 10:44:53.2633333,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 10:47:07.3100000,2025-06-09 10:45:03.2100000,6006351,85628,49963,1,0,3653.3028749999999,0
278467608,2025-06-09 10:43:35.2466667,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 10:43:50.9333333,2025-06-09 10:43:43.2066667,6009229,114,182,0,0,45.439999999999998,1
278467595,2025-06-09 10:36:04.2100000,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 10:37:54.9700000,2025-06-09 10:36:42.0400000,6006351,108381,9219,1,0,4624.2733330000001,1
278467592,2025-06-09 10:35:51.9300000,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 10:36:34.6133333,2025-06-09 10:35:53.1833333,6006351,108381,7389,0,0,4624.2733330000001,1
278467566,2025-06-09 10:22:26.0600000,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 10:26:09.9733333,2025-06-09 10:24:01.9800000,6011760,52044,20691,0,0,6139.742604,0
278467564,2025-06-09 10:20:55.5800000,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 10:23:55.7666667,2025-06-09 10:23:41.9800000,5014686,5285,1543,0,0,338.20734700000003,0
278467562,2025-06-09 10:20:47.8800000,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 10:26:27.3533333,2025-06-09 10:26:13.1400000,5014686,5415,1509,0,0,346.54040800000001,0
278467559,2025-06-09 10:20:42.4566667,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 10:23:38.7366667,2025-06-09 10:23:21.9766667,5014686,7213,2306,0,0,461.60979600000002,0
278467557,2025-06-09 10:20:38.2566667,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 10:23:21.0733333,2025-06-09 10:20:43.1200000,5014686,102094,31837,0,0,6533.9820410000002,0
278467544,2025-06-09 10:03:39.2300000,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 10:04:54.5933333,2025-06-09 10:03:41.9066667,6011760,29729,10460,0,0,3541.7120829999999,0
278467530,2025-06-09 09:46:33.2566667,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 09:50:35.3400000,2025-06-09 09:48:12.9866667,5004435,45974,28016,1,0,4659.1999999999998,0
278467527,2025-06-09 09:46:16.0833333,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 09:48:08.2800000,2025-06-09 09:46:21.8366667,5004435,45974,21140,0,0,4659.1999999999998,0
278467512,2025-06-09 09:37:46.7966667,2,/api/v1/rest/CreateTranscribeTask,2025-06-09 09:39:40.9000000,2025-06-09 09:37:52.9600000,5004435,45974,21140,0,0,4659.1999999999998,0
278467499,2025-06-08 16:33:39.1366667,2,/api/v1/rest/CreateTranscribeTask,2025-06-08 16:34:00.2200000,2025-06-08 16:33:48.7300000,113542,1760,2224,1,0,108.572,0
278467492,2025-06-08 14:45:37.1000000,2,/api/v1/rest/CreateTranscribeTask,2025-06-08 14:46:21.9200000,2025-06-08 14:45:38.3433333,1004287,18781,4401,0,0,2686.2240000000002,0
278467486,2025-06-07 19:36:38.1633333,2,/api/v1/rest/CreateTranscribeTask,2025-06-07 19:36:54.7133333,2025-06-07 19:36:42.7133333,6010334,3822,976,0,0,244.662813,0
278467474,2025-06-07 19:19:42.0733333,2,/api/v1/rest/CreateTranscribeTask,2025-06-07 19:20:19.6200000,2025-06-07 19:19:51.5666667,6010334,10213,3965,1,0,653.68812500000001,0
278467464,2025-06-06 17:20:09.0766667,2,/api/v1/rest/CreateTranscribeTask,2025-06-06 17:21:08.1766667,2025-06-06 17:20:18.5366667,6011069,4275,17709,0,0,2122.2910000000002,0
278467457,2025-06-06 16:52:00.2500000,2,/api/v1/rest/CreateTranscribeTask,2025-06-06 16:53:37.1566667,2025-06-06 16:52:08.4133333,6002026,43646,16075,1,0,2942.7840000000001,0
278467449,2025-06-06 14:58:11.4900000,2,/api/v1/rest/CreateTranscribeTask,2025-06-06 15:00:05.2900000,2025-06-06 14:58:17.9800000,110397,28069,20218,1,0,3592.881633,1
278467443,2025-06-06 13:59:47.7066667,2,/api/v1/rest/CreateTranscribeTask,2025-06-06 14:02:53.0700000,2025-06-06 13:59:47.7700000,129129,202522,33475,0,0,8640.8098329999993,1
278467419,2025-06-06 11:46:16.2366667,2,/api/v1/rest/CreateTranscribeTask,2025-06-06 11:46:43.4266667,2025-06-06 11:46:17.2233333,5011247,1300,3392,1,0,644.10799999999995,0
278467413,2025-06-06 11:44:44.3766667,2,/api/v1/rest/CreateTranscribeTask,2025-06-06 11:45:14.6966667,2025-06-06 11:44:47.2266667,5011247,1410,3299,1,0,698.50699999999995,0
278467382,2025-06-06 10:04:25.8233333,2,/api/v1/rest/CreateTranscribeTask,2025-06-06 10:05:43.5433333,2025-06-06 10:04:56.8266667,5014125,42264,5038,1,0,1803.2639999999999,0
278467379,2025-06-06 10:04:12.7800000,2,/api/v1/rest/CreateTranscribeTask,2025-06-06 10:04:48.5100000,2025-06-06 10:04:16.8233333,5014125,26850,3862,1,0,1145.5999999999999,0
278467361,2025-06-05 16:29:07.3100000,2,/api/v1/rest/CreateTranscribeTask,2025-06-05 16:35:55.9100000,2025-06-05 16:33:53.5333333,5015924,264238,52154,0,0,6764.5159750000003,0
278467359,2025-06-05 16:28:42.5500000,2,/api/v1/rest/CreateTranscribeTask,2025-06-05 16:33:50.5466667,2025-06-05 16:31:13.5233333,5015924,283661,30369,0,0,7261.7383749999999,0
278467356,2025-06-05 16:28:24.1066667,2,/api/v1/rest/CreateTranscribeTask,2025-06-05 16:31:08.9300000,2025-06-05 16:28:32.5300000,5015924,283287,73722,0,0,7252.1599500000002,0
278467348,2025-06-05 15:35:56.8200000,2,/api/v1/rest/CreateTranscribeTask,2025-06-05 15:38:16.3000000,2025-06-05 15:36:02.2966667,5020498,66622,25054,1,0,4263.828563,0
278467334,2025-06-05 12:43:33.0366667,2,/api/v1/rest/CreateTranscribeTask,2025-06-05 12:46:56.0400000,2025-06-05 12:43:41.6000000,6006061,51035,36203,1,0,6532.4399999999996,0
278467324,2025-06-05 10:01:59.5566667,2,/api/v1/rest/CreateTranscribeTask,2025-06-05 10:04:18.7800000,2025-06-05 10:02:00.9466667,105575,109879,27321,1,0,4688.0392080000001,0
278467317,2025-06-04 16:32:39.9533333,2,/api/v1/rest/CreateTranscribeTask,2025-06-04 16:35:22.1433333,2025-06-04 16:32:46.7033333,6002555,45529,26715,1,0,5827.7877550000003,0
278467310,2025-06-04 16:23:45.8700000,2,/api/v1/rest/CreateTranscribeTask,2025-06-04 16:25:01.6600000,2025-06-04 16:23:46.6566667,6013089,24985,11562,1,0,2558.328,0
278467130,2025-06-03 21:49:57.0333333,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 21:53:20.7733333,2025-06-03 21:50:42.1033333,103503,79256,29948,1,0,5072.4309999999996,1
278467092,2025-06-03 21:44:19.1266667,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 21:47:49.8866667,2025-06-03 21:46:42.0933333,112713,9211,12494,1,0,2357.9951019999999,0
278467090,2025-06-03 21:43:25.8933333,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 21:46:33.9166667,2025-06-03 21:46:22.0966667,103503,2119,716,1,0,135.653875,1
278467076,2025-06-03 21:43:07.5333333,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 21:50:33.7900000,2025-06-03 21:47:53.0266667,103503,79256,29948,1,0,5072.4309999999996,0
278467074,2025-06-03 21:42:37.8700000,-2,/api/v1/rest/CreateTranscribeTask,NULL,NULL,103503,2119,NULL,0,-1,135.653875,1
278467072,2025-06-03 21:41:55.8400000,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 21:46:18.9100000,2025-06-03 21:44:32.0900000,112713,31022,20056,1,0,3596.9306120000001,0
278467070,2025-06-03 21:41:36.5333333,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 21:44:30.3100000,2025-06-03 21:43:22.0933333,112713,19265,12040,1,0,2316.1469390000002,0
278467067,2025-06-03 21:41:25.8533333,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 21:43:17.2833333,2025-06-03 21:41:33.0100000,112713,29581,20690,1,0,3597.1134689999999,0
278467059,2025-06-03 14:59:16.3000000,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 15:03:23.4466667,2025-06-03 14:59:21.5266667,110325,129416,46142,1,0,8282.6448980000005,1
278467043,2025-06-03 13:31:14.9300000,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 13:33:30.2066667,2025-06-03 13:31:21.1600000,6011721,149520,18734,0,0,6379.3894170000003,0
278467036,2025-06-03 11:15:47.8200000,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 11:16:11.8533333,2025-06-03 11:15:49.5600000,5019561,62824,3883,0,0,1005.184,0
278467013,2025-06-03 10:42:24.9666667,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 10:43:52.7433333,2025-06-03 10:43:29.4100000,5024665,11681,2159,1,0,747.62443800000005,0
278467007,2025-06-03 10:42:16.0066667,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 10:43:27.5200000,2025-06-03 10:43:09.4066667,5024665,6569,1542,1,0,420.46693800000003,0
278467005,2025-06-03 10:42:00.5633333,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 10:43:03.1866667,2025-06-03 10:42:39.4100000,5024665,10706,2498,1,0,685.217938,0
278467003,2025-06-03 10:41:50.4366667,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 10:42:36.9033333,2025-06-03 10:42:19.4066667,5024665,10706,1658,0,0,685.217938,0
278467000,2025-06-03 10:41:43.0933333,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 10:42:18.4933333,2025-06-03 10:41:49.4066667,5024665,13539,3781,1,0,866.53387499999997,0
278466987,2025-06-03 10:26:37.5766667,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 10:30:06.5100000,2025-06-03 10:26:39.3500000,6010774,163827,38757,1,0,6989.8188330000003,0
278466973,2025-06-03 10:01:59.2233333,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 10:02:44.9166667,2025-06-03 10:02:29.2566667,5024665,4613,1399,1,0,295.28812499999998,0
278466971,2025-06-03 10:01:46.1000000,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 10:03:22.2200000,2025-06-03 10:02:50.3500000,5024665,22281,4243,1,0,950.64816299999995,0
278466968,2025-06-03 10:01:36.7500000,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 10:02:28.9566667,2025-06-03 10:01:39.2533333,5024665,24146,8066,1,0,1545.3779380000001,0
278466957,2025-06-03 08:35:13.4133333,2,/api/v1/rest/CreateTranscribeTask,2025-06-03 08:38:16.2200000,2025-06-03 08:35:19.9933333,5007535,26093,33477,1,0,6679.8759179999997,0
278466950,2025-06-02 16:24:02.2700000,2,/api/v1/rest/CreateTranscribeTask,2025-06-02 16:26:04.5733333,2025-06-02 16:24:04.9533333,114117,76279,17383,1,0,5061.5039999999999,0
278466938,2025-06-02 16:07:47.5033333,2,/api/v1/rest/CreateTranscribeTask,2025-06-02 16:13:26.4333333,2025-06-02 16:10:26.0500000,114117,97362,28159,1,0,6956.5919999999996,0
278466935,2025-06-02 16:07:27.0633333,2,/api/v1/rest/CreateTranscribeTask,2025-06-02 16:10:21.2366667,2025-06-02 16:07:36.0466667,114117,86210,29185,1,0,6158.8800000000001,0
278466928,2025-06-02 15:59:56.5833333,2,/api/v1/rest/CreateTranscribeTask,2025-06-02 16:02:10.4333333,2025-06-02 16:00:06.0233333,114117,97362,19148,0,0,6956.5919999999996,0
278466922,2025-06-02 15:58:29.4000000,2,/api/v1/rest/CreateTranscribeTask,2025-06-02 15:58:47.9266667,2025-06-02 15:58:36.0200000,5024665,4545,888,0,0,290.92568799999998,0
278466914,2025-06-02 15:57:20.0400000,2,/api/v1/rest/CreateTranscribeTask,2025-06-02 15:57:39.9400000,2025-06-02 15:57:26.0133333,5024665,6547,1209,0,0,419.05631299999999,0
278466908,2025-06-02 15:56:35.2600000,2,/api/v1/rest/CreateTranscribeTask,2025-06-02 15:57:02.5100000,2025-06-02 15:56:44.8533333,5024665,6242,1650,1,0,399.54281300000002,0
278466899,2025-06-02 10:02:55.4433333,2,/api/v1/rest/CreateTranscribeTask,2025-06-02 10:05:12.8800000,2025-06-02 10:03:03.3933333,6007019,38075,20069,1,0,4873.5600000000004,0
278466892,2025-05-30 16:55:19.5866667,2,/api/v1/rest/CreateTranscribeTask,2025-05-30 16:56:36.8000000,2025-05-30 16:55:28.6500000,112614,52911,9694,1,0,2257.3714580000001,0
278466884,2025-05-29 23:56:00.3566667,2,/api/v1/rest/CreateTranscribeTask,2025-05-29 23:57:45.1166667,2025-05-29 23:56:03.4900000,112713,14050,20355,1,0,3596.9306120000001,0
278466876,2025-05-29 21:31:12.1833333,2,/api/v1/rest/CreateTranscribeTask,2025-05-29 21:32:14.0433333,2025-05-29 21:31:12.9400000,112713,16161,11719,1,0,1911.849796,1
278466867,2025-05-29 21:20:37.0700000,2,/api/v1/rest/CreateTranscribeTask,2025-05-29 21:21:06.9133333,2025-05-29 21:20:43.8666667,112713,2358,3040,1,0,603.74204099999997,1
278466860,2025-05-29 16:35:19.9000000,2,/api/v1/rest/CreateTranscribeTask,2025-05-29 16:37:57.3833333,2025-05-29 16:35:21.9433333,6011721,181636,29995,0,0,7749.6685829999997,0
278466852,2025-05-29 15:55:32.6733333,2,/api/v1/rest/CreateTranscribeTask,2025-05-29 15:56:34.6000000,2025-05-29 15:55:41.7700000,6013089,15376,9213,1,0,1574.2885000000001,0
278466841,2025-05-29 15:48:01.8000000,2,/api/v1/rest/CreateTranscribeTask,2025-05-29 15:51:22.0733333,2025-05-29 15:48:11.7500000,1002805,128441,39920,0,0,8220.1339380000009,0
278466810,2025-05-29 15:19:24.1966667,2,/api/v1/rest/CreateTranscribeTask,2025-05-29 15:19:49.6333333,2025-05-29 15:19:32.6500000,5011247,708,1429,1,0,350.56599999999997,1
278466795,2025-05-29 15:16:36.3366667,2,/api/v1/rest/CreateTranscribeTask,2025-05-29 15:16:53.7033333,2025-05-29 15:16:41.6266667,5011247,317,590,1,0,156.905,1
278466787,2025-05-29 09:53:09.2766667,2,/api/v1/rest/CreateTranscribeTask,2025-05-29 09:53:35.5533333,2025-05-29 09:53:10.3366667,5011247,1000,2548,1,0,495.161,1
278466776,2025-05-29 08:57:05.3333333,2,/api/v1/rest/CreateTranscribeTask,2025-05-29 08:59:11.4733333,2025-05-29 08:57:10.0933333,5017556,173850,18632,1,0,4450.4816499999997,0
278466769,2025-05-28 22:00:32.6200000,2,/api/v1/rest/CreateTranscribeTask,2025-05-28 22:00:54.4300000,2025-05-28 22:00:37.3566667,1004287,23994,2240,0,0,511.89095800000001,0
278466761,2025-05-28 15:42:06.7866667,2,/api/v1/rest/CreateTranscribeTask,2025-05-28 15:44:48.4533333,2025-05-28 15:42:06.9533333,1002805,126543,23001,0,0,8098.6906250000002,1
278466746,2025-05-28 11:01:17.0500000,2,/api/v1/rest/CreateTranscribeTask,2025-05-28 11:01:52.9400000,2025-05-28 11:01:24.6766667,5019561,3545,4977,0,0,1210.1400000000001,0
278466738,2025-05-27 23:07:31.7666667,2,/api/v1/rest/CreateTranscribeTask,2025-05-27 23:10:39.2600000,2025-05-27 23:07:41.6200000,114401,103649,28004,1,0,6633.5085710000003,1
278466731,2025-05-27 21:16:08.6600000,2,/api/v1/rest/CreateTranscribeTask,2025-05-27 21:19:27.1300000,2025-05-27 21:16:11.1600000,6002203,101433,39545,1,0,6491.6897959999997,0
278466715,2025-05-27 15:54:15.7633333,2,/api/v1/rest/CreateTranscribeTask,2025-05-27 15:56:41.2966667,2025-05-27 15:54:19.9933333,5007319,115087,23732,1,0,4910.3673470000003,1
278466708,2025-05-27 15:44:12.0300000,2,/api/v1/rest/CreateTranscribeTask,2025-05-27 15:44:41.3066667,2025-05-27 15:44:21.0900000,5019561,2311,2902,0,0,789.08399999999995,0
278466701,2025-05-27 14:39:24.9533333,2,/api/v1/rest/CreateTranscribeTask,2025-05-27 14:39:55.4633333,2025-05-27 14:39:29.6700000,5019561,2312,3073,0,0,789.08399999999995,0
278466685,2025-05-27 14:25:15.3600000,2,/api/v1/rest/CreateTranscribeTask,2025-05-27 14:26:17.6000000,2025-05-27 14:25:20.7633333,5018286,18779,28183,0,0,2403.7440000000001,1
278466677,2025-05-27 11:22:42.4366667,2,/api/v1/rest/CreateTranscribeTask,2025-05-27 11:25:32.4733333,2025-05-27 11:22:48.8200000,1001014,64171,67051,1,0,5172.1559999999999,0
278466669,2025-05-27 09:32:50.5466667,2,/api/v1/rest/CreateTranscribeTask,2025-05-27 09:34:11.7466667,2025-05-27 09:32:59.5700000,5010628,57180,10838,0,0,3586.4186,0
278466662,2025-05-27 09:29:34.2100000,2,/api/v1/rest/CreateTranscribeTask,2025-05-27 09:31:18.7466667,2025-05-27 09:29:38.3800000,5010628,57180,15785,1,0,3586.4186,1
278466647,2025-05-26 16:50:47.1466667,2,/api/v1/rest/CreateTranscribeTask,2025-05-26 16:53:24.6266667,2025-05-26 16:50:55.6900000,6005625,144921,31061,1,0,6183.2960000000003,0
278466640,2025-05-26 16:38:28.8100000,2,/api/v1/rest/CreateTranscribeTask,2025-05-26 16:41:26.2700000,2025-05-26 16:38:35.6300000,6010341,62436,30805,1,0,5252.1448,0
278466627,2025-05-26 14:44:43.8933333,2,/api/v1/rest/CreateTranscribeTask,2025-05-26 14:45:02.2400000,2025-05-26 14:44:43.9233333,5011247,977,1514,1,0,484.089,0
278466620,2025-05-26 14:38:42.4766667,2,/api/v1/rest/CreateTranscribeTask,2025-05-26 14:40:16.6100000,2025-05-26 14:38:45.1366667,111838,25452,18711,1,0,3257.0149999999999,0
278466610,2025-05-26 14:25:33.9833333,2,/api/v1/rest/CreateTranscribeTask,2025-05-26 14:26:24.9333333,2025-05-26 14:25:43.8466667,6005623,10369,5882,1,0,1276.202667,0
278466553,2025-05-24 11:43:24.8900000,2,/api/v1/rest/CreateTranscribeTask,2025-05-24 11:46:01.7433333,2025-05-24 11:44:22.7000000,101744,107308,18124,1,0,3414.1275209999999,1
278466550,2025-05-24 11:42:35.1200000,2,/api/v1/rest/CreateTranscribeTask,2025-05-24 11:44:17.3733333,2025-05-24 11:43:51.6500000,101744,22403,3414,1,0,707.84699999999998,1
278466547,2025-05-24 11:42:27.2300000,2,/api/v1/rest/CreateTranscribeTask,2025-05-24 11:43:50.9333333,2025-05-24 11:42:32.6933333,101744,81298,12798,1,0,2629.4233330000002,1
278466541,2025-05-24 11:38:42.6800000,2,/api/v1/rest/CreateTranscribeTask,2025-05-24 11:42:17.4266667,2025-05-24 11:38:51.6333333,101744,231646,33076,1,0,7456.036333,1
278466520,2025-05-23 18:04:55.2733333,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 18:06:18.4866667,2025-05-23 18:05:37.3633333,5023362,361656,8769,0,0,1928.8320000000001,1
278466518,2025-05-23 18:04:20.1600000,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 18:05:33.7333333,2025-05-23 18:05:07.3633333,5023362,202876,4845,0,0,1082.0053330000001,1
278466512,2025-05-23 18:04:11.6600000,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 18:07:48.5600000,2025-05-23 18:07:08.3900000,5023362,351044,8742,0,0,1872.2346669999999,1
278466506,2025-05-23 18:03:52.2400000,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 18:07:01.9533333,2025-05-23 18:06:28.3866667,5023362,286320,6875,0,0,1527.04,1
278466504,2025-05-23 18:03:34.8566667,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 18:05:05.8633333,2025-05-23 18:04:18.3833333,5023362,421064,10449,0,0,2245.6746670000002,1
278466498,2025-05-23 18:03:12.9700000,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 18:04:17.9300000,2025-05-23 18:03:58.3800000,5023362,138988,3398,0,0,741.26933299999996,1
278466492,2025-05-23 18:02:49.7033333,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 18:03:53.3866667,2025-05-23 18:03:28.3800000,5023362,198696,4729,0,0,1059.712,1
278466490,2025-05-23 18:02:38.6333333,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 18:03:21.4933333,2025-05-23 18:02:57.3566667,5023362,179552,4448,0,0,957.61066700000003,1
278466484,2025-05-23 18:02:13.2366667,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 18:02:52.3900000,2025-05-23 18:02:37.3600000,5023362,117172,2252,0,0,624.91733299999999,1
278466481,2025-05-23 18:01:42.0566667,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 18:02:29.3433333,2025-05-23 18:01:48.3733333,5023362,361656,8769,0,0,1928.8320000000001,1
278466475,2025-05-23 18:01:12.9900000,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 18:01:39.9100000,2025-05-23 18:01:17.3533333,5023362,178512,4110,0,0,952.06399999999996,1
278466466,2025-05-23 16:55:36.7866667,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 16:59:05.6300000,2025-05-23 16:55:38.0866667,129129,160205,37363,1,0,6835.2522499999995,1
278466459,2025-05-23 16:38:22.5233333,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 16:38:45.0433333,2025-05-23 16:38:27.0266667,5011247,977,1514,1,0,484.089,0
278466448,2025-05-23 15:44:49.7966667,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 15:45:26.9833333,2025-05-23 15:44:56.7966667,5021229,15602,13303,0,0,998.53061200000002,1
278466438,2025-05-23 11:55:47.0300000,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 12:02:53.0200000,2025-05-23 11:58:06.8733333,6004070,137827,55801,1,0,8820.6889800000008,0
278466427,2025-05-23 11:54:48.4733333,-2,/api/v1/rest/CreateTranscribeTask,NULL,NULL,6004070,137827,NULL,1,-1,8820.6889800000008,1
278466424,2025-05-23 11:54:29.6200000,2,/api/v1/rest/CreateTranscribeTask,2025-05-23 11:57:59.3800000,2025-05-23 11:54:35.8433333,6004070,137827,41964,0,0,8820.6889800000008,0
278466377,2025-05-22 20:21:17.8633333,2,/api/v1/rest/CreateTranscribeTask,2025-05-22 20:21:38.8900000,2025-05-22 20:21:21.9166667,1004287,24248,2338,0,0,517.29095800000005,0
278466361,2025-05-22 17:10:48.4733333,2,/api/v1/rest/CreateTranscribeTask,2025-05-22 17:15:02.2200000,2025-05-22 17:13:11.2500000,107619,86445,42013,1,0,3688.150208,0
278466359,2025-05-22 17:10:36.3700000,2,/api/v1/rest/CreateTranscribeTask,2025-05-22 17:13:10.7400000,2025-05-22 17:11:21.2400000,107619,86536,41155,1,0,3692.0685830000002,0
278466356,2025-05-22 17:09:55.0700000,2,/api/v1/rest/CreateTranscribeTask,2025-05-22 17:11:21.1333333,2025-05-22 17:10:02.2200000,107619,54522,31333,1,0,2326.1257500000002,0
278466343,2025-05-22 15:33:22.4733333,2,/api/v1/rest/CreateTranscribeTask,2025-05-22 15:38:30.7900000,2025-05-22 15:36:21.8600000,5014686,85485,22041,0,0,5471.033469,0
278466340,2025-05-22 15:33:13.6300000,2,/api/v1/rest/CreateTranscribeTask,2025-05-22 15:36:15.4133333,2025-05-22 15:33:20.8500000,5014686,125077,31178,0,0,8004.9110199999996,0
278466322,2025-05-22 15:04:12.6033333,2,/api/v1/rest/CreateTranscribeTask,2025-05-22 15:06:10.4266667,2025-05-22 15:04:21.7433333,5020498,54368,20692,1,0,3479.5574379999998,0
278466314,2025-05-22 14:22:24.9000000,2,/api/v1/rest/CreateTranscribeTask,2025-05-22 14:25:09.4833333,2025-05-22 14:22:30.5466667,6011760,67755,21288,0,0,8341.2266670000008,0
278466302,2025-05-22 14:10:20.6466667,2,/api/v1/rest/CreateTranscribeTask,2025-05-22 14:10:38.4033333,2025-05-22 14:10:30.5000000,6011760,877,276,0,0,106.26133299999999,0
278466294,2025-05-22 12:30:17.4100000,2,/api/v1/rest/CreateTranscribeTask,2025-05-22 12:32:10.5733333,2025-05-22 12:30:20.0966667,118585,31648,21534,1,0,4050.9000000000001,1
